artist;month;year;Date;days_to_event;addressCountry;addressLocality;geocoordinates;distance_from_Sesto;popularity;specific_genre
animals as leaders;2;2025;27/02/2025 19:00;131;Germany;Hamburg;(53.55, 9.96);893.5;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;2;2025;28/02/2025 19:00;132;Denmark;Copenhagen;(55.66, 12.61);1151.6;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;01/03/2025 19:00;133;Germany;Berlin;(52.49, 13.42);832.1;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;02/03/2025 19:00;134;Germany;Leipzig;(51.32, 12.33);683.3;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;04/03/2025 19:00;136;Czech Republic;Prague;(50.09, 14.43);639.0;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;05/03/2025 19:00;137;Austria;Vienna;(48.17, 16.42);621.6;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;06/03/2025 19:00;138;Italy;Milan;(45.44, 9.2);10.3;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;07/03/2025 19:00;139;Switzerland;Zurich;(47.38, 8.53);212.6;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;09/03/2025 19:00;141;Germany;München;(48.13, 11.59);340.5;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;10/03/2025 19:00;142;Germany;Frankfurt Am Main;(50.14, 8.74);513.9;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;11/03/2025 19:00;143;Germany;Köln;(50.97, 7.01);626.9;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;12/03/2025 19:00;144;Netherlands;Tilburg;(51.56, 5.09);736.6;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;12/03/2025 19:00;144;Netherlands;Doorwerth;(51.98, 5.8);760.1;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;14/03/2025 19:00;146;United Kingdom;Manchester;(53.48, -2.25);1210.8;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
animals as leaders;3;2025;15/03/2025 19:00;147;United Kingdom;London;(51.54, -0.15);961.1;50;{'djent', 'jazz', 'metal', 'progressive', 'instrumental', 'rock', 'fusion'}
apparat;11;2024;29/11/2024 22:00;41;United Kingdom;North London;(51.55, -0.12);960.3;48;{'trip', 'pop', 'hop', 'glitch', 'electronica', 'ambient', 'indietronica'}
alcest;10;2024;21/10/2024 20:00;2;Croatia;Zagreb;(45.8, 15.97);525.9;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;10;2024;23/10/2024 18:30;4;Greece;Athina;(38.0, 23.72);1463.1;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;10;2024;24/10/2024 18:30;5;Greece;Thessaloniki;(40.63, 22.96);1241.3;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;10;2024;26/10/2024 21:00;7;Turkey;İstanbul;(41.04, 28.98);1673.8;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;10;2024;28/10/2024 18:30;9;Romania;București;(44.44, 26.06);1330.4;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;01/11/2024 18:30;13;France;Strasbourg;(48.56, 7.77);354.6;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;02/11/2024 18:30;14;Switzerland;Zürich;(47.38, 8.54);212.4;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;09/11/2024 18:30;21;France;Poitiers;(46.57, 0.36);695.8;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;13/11/2024 20:00;25;Germany;Köln;(50.92, 6.98);622.1;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;14/11/2024 20:00;26;Germany;Stuttgart;(48.78, 9.18);361.3;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;15/11/2024 20:00;27;Germany;München;(48.15, 11.52);339.6;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;16/11/2024 18:30;28;Italy;Milan;(45.49, 9.18);5.9;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;18/11/2024 18:30;30;Slovenia;Ljubljana;(46.07, 14.49);413.2;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;19/11/2024 20:00;31;Austria;Wien;(48.17, 16.42);621.6;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;20/11/2024 18:30;32;Hungary;Budapest;(47.46, 19.06);783.9;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;21/11/2024 18:00;33;Czechia;Praha 1;(50.09, 14.42);638.5;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;23/11/2024 20:00;35;Germany;Berlin;(52.5, 13.45);834.0;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;24/11/2024 18:30;36;Poland;Warsaw;(52.21, 20.99);1136.0;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;25/11/2024 18:30;37;Lithuania;Vilnius;(54.67, 25.27);1526.7;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;26/11/2024 18:30;38;Estonia;Tallinn;(59.45, 24.71);1862.1;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;27/11/2024 18:30;39;Finland;Helsinki;(60.19, 24.94);1933.5;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;29/11/2024 18:30;41;Sweden;Stockholm;(59.3, 18.09);1643.2;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;11;2024;30/11/2024 20:00;42;Norway;Oslo;(59.92, 10.75);1604.5;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;01/12/2024 20:00;43;Denmark;København;(55.67, 12.54);1151.7;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;03/12/2024 20:00;45;Germany;Hamburg;(53.55, 9.96);893.5;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;04/12/2024 18:30;46;Netherlands;Amsterdam;(52.36, 4.88);823.3;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;05/12/2024 19:00;47;Belgium;Bruxelles;(50.85, 4.35);693.6;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;06/12/2024 20:00;48;France;Paris;(48.87, 2.33);640.9;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;07/12/2024 20:00;49;Luxembourg;Luxembourg-city;(49.6, 6.13);509.0;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;08/12/2024 20:00;50;Germany;Frankfurt Am Main;(50.14, 8.74);513.9;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;11/12/2024 19:00;53;United Kingdom;London;(51.46, -0.12);953.8;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;12/12/2024 19:30;54;United Kingdom;Manchester;(53.46, -2.23);1208.4;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;13/12/2024 18:30;55;United Kingdom;Glasgow;(55.87, -4.27);1488.8;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
alcest;12;2024;14/12/2024 18:00;56;Ireland;Dublin 1;(53.35, -6.26);1415.6;48;{'emotional', 'shoegaze', 'post-black', 'black', 'metal', 'atmospheric', 'blackgaze', 'post-metal', 'french'}
hiromi;5;2025;19/05/2025 20:15;212;Switzerland;Basel;(47.56, 7.59);258.3;48;{'piano', 'jazz', 'modern', 'fusion', 'japanese'}
hiromi;5;2025;23/05/2025 20:00;216;Germany;München;(48.7, 13.46);476.6;48;{'piano', 'jazz', 'modern', 'fusion', 'japanese'}
delta sleep;12;2024;13/12/2024 19:00;55;United Kingdom;Manchester;(53.49, -2.24);1211.1;48;{'indie', 'british', 'brighton', 'pop', 'rock', 'math'}
delta sleep;12;2024;14/12/2024 19:00;56;United Kingdom;Bristol;(51.45, -2.58);1091.1;48;{'indie', 'british', 'brighton', 'pop', 'rock', 'math'}
delta sleep;12;2024;15/12/2024 19:00;57;United Kingdom;London;(51.46, -0.12);953.8;48;{'indie', 'british', 'brighton', 'pop', 'rock', 'math'}
delta sleep;12;2024;16/12/2024 19:00;58;United Kingdom;Birmingham;(52.48, -1.89);1119.9;48;{'indie', 'british', 'brighton', 'pop', 'rock', 'math'}
delta sleep;12;2024;17/12/2024 19:00;59;United Kingdom;Glasgow;(55.85, -4.23);1485.5;48;{'indie', 'british', 'brighton', 'pop', 'rock', 'math'}
delta sleep;12;2024;18/12/2024 19:00;60;United Kingdom;Nottingham;(52.96, -1.15);1117.6;48;{'indie', 'british', 'brighton', 'pop', 'rock', 'math'}
russian circles;10;2024;20/10/2024 19:00;1;Sweden;Göteborg;(57.72, 11.98);1369.3;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;21/10/2024 19:00;2;Norway;Oslo;(59.92, 10.76);1604.5;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;22/10/2024 19:00;3;Sweden;Johanneshov;(59.29, 18.08);1641.9;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;24/10/2024 19:00;5;Denmark;København;(55.67, 12.54);1151.7;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;25/10/2024 19:00;6;Denmark;Aalborg;(57.05, 9.93);1282.5;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;26/10/2024 19:00;7;Germany;Hamburg;(53.56, 9.97);894.7;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;27/10/2024 10:00;8;Netherlands;Maastricht;(50.86, 5.69);648.3;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;29/10/2024 19:00;10;United Kingdom;Birmingham;(52.48, -1.89);1119.9;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;30/10/2024 19:00;11;United Kingdom;Glasgow;(55.86, -4.25);1487.2;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;10;2024;31/10/2024 19:00;12;United Kingdom;Belfast;(54.59, -5.93);1475.4;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;01/11/2024 19:00;13;Ireland;Dublin;(53.34, -6.26);1415.1;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;02/11/2024 19:00;14;United Kingdom;Stretford;(53.47, -2.33);1214.0;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;03/11/2024 19:00;15;United Kingdom;London;(51.55, -0.08);958.2;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;05/11/2024 19:00;17;France;Paris;(48.88, 2.34);640.8;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;06/11/2024 19:00;18;France;Rennes;(48.1, -1.71);881.5;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;07/11/2024 19:00;19;France;Mérignac;(44.82, -0.62);777.8;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;09/11/2024 19:00;21;Portugal;Porto;(41.14, -8.61);1522.9;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;10/11/2024 19:00;22;Spain;Madrid;(40.44, -3.71);1195.3;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
russian circles;11;2024;11/11/2024 19:00;23;Spain;L'hospitalet De Llobregat;(41.36, 2.11);739.0;46;{'sludge', 'metal', 'instrumental', 'rock', 'post-rock', 'post-metal', 'american'}
gogo penguin;10;2024;19/10/2024 20:00;0;Slovakia;Bratislava;(48.16, 17.14);670.0;46;{'contemporary', 'jazz', 'british', 'indie', 'progressive', 'trio', 'jazztronica', 'modern', 'fusion'}
gogo penguin;10;2024;24/10/2024 19:00;5;United Kingdom;London;(51.52, -0.13);958.6;46;{'contemporary', 'jazz', 'british', 'indie', 'progressive', 'trio', 'jazztronica', 'modern', 'fusion'}
gogo penguin;11;2024;14/11/2024 21:00;26;Spain;Barcelona;(41.38, 2.16);734.4;46;{'contemporary', 'jazz', 'british', 'indie', 'progressive', 'trio', 'jazztronica', 'modern', 'fusion'}
gogo penguin;11;2024;15/11/2024 21:30;27;Spain;Madrid;(40.41, -3.71);1197.1;46;{'contemporary', 'jazz', 'british', 'indie', 'progressive', 'trio', 'jazztronica', 'modern', 'fusion'}
gogo penguin;11;2024;26/11/2024 21:00;38;Portugal;Lisboa;(38.7, -9.21);1697.8;46;{'contemporary', 'jazz', 'british', 'indie', 'progressive', 'trio', 'jazztronica', 'modern', 'fusion'}
gogo penguin;11;2024;27/11/2024 21:00;39;Portugal;Porto;(41.16, -8.63);1523.5;46;{'contemporary', 'jazz', 'british', 'indie', 'progressive', 'trio', 'jazztronica', 'modern', 'fusion'}
shlohmo;12;2024;13/12/2024 23:00;56;Germany;Hamburg;(53.55, 9.96);893.5;46;{'downtempo', 'hip', 'garage', 'wonky', 'instrumental', 'hop', 'glitch', 'electronica', 'future'}
tigran hamasyan;11;2024;17/11/2024 18:30;29;United Kingdom;London;(51.49, -0.16);958.1;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
tigran hamasyan;11;2024;20/11/2024 20:00;32;Czechia;Hlavní Město Praha;(50.09, 14.42);638.5;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
tigran hamasyan;11;2024;25/11/2024 20:00;37;France;Paris;(48.85, 2.34);639.0;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
tigran hamasyan;11;2024;26/11/2024 20:00;38;France;Cesson-sévigné;(48.12, -1.6);874.2;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
tigran hamasyan;11;2024;28/11/2024 19:30;40;Poland;Kraków;(50.07, 19.91);944.6;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
tigran hamasyan;12;2024;13/12/2024 20:00;55;France;Metz;(49.11, 6.17);460.3;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
tigran hamasyan;4;2025;02/04/2025 20:30;165;Belgium;Berchem;(51.19, 4.43);722.6;45;{'piano', 'contemporary', 'jazz', 'armenian', 'modern', 'folk'}
sungazer;10;2024;19/10/2024 19:00;0;Latvia;Riga;(56.95, 24.15);1635.8;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;20/10/2024 19:00;1;Lithuania;Vilnius;(54.68, 25.29);1528.4;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;22/10/2024 21:00;3;Spain;Madrid;(40.4, -3.7);1197.0;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;23/10/2024 20:00;4;Spain;Barcelona;(41.39, 2.2);731.1;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;24/10/2024 19:00;5;Czechia;Hlavní Město Praha;(50.09, 14.43);639.0;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;25/10/2024 15:00;6;Czechia;Hlavní Město Praha;(50.09, 14.43);639.0;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;25/10/2024 19:00;6;Czechia;Hlavní Město Praha;(50.09, 14.43);639.0;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;27/10/2024 19:00;8;Denmark;Copenhagen;(55.68, 12.57);1153.2;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;29/10/2024 20:30;10;Germany;Berlin;(52.5, 13.39);832.4;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;10;2024;30/10/2024 19:30;11;France;Paris;(48.87, 2.35);639.6;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;11;2024;01/11/2024 20:00;13;Belgium;Antwerp;(51.21, 4.44);724.1;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;11;2024;03/11/2024 21:30;15;Italy;Pisa;(43.7, 10.41);223.9;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;11;2024;05/11/2024 20:30;17;Italy;Milano;(45.49, 9.19);5.4;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;3;2025;26/03/2025 19:00;158;United Kingdom;London;(51.54, -0.1);958.5;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;3;2025;27/03/2025 19:00;159;United Kingdom;Manchester;(53.48, -2.25);1210.8;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;3;2025;28/03/2025 17:30;160;United Kingdom;Birkenhead;(53.39, -3.02);1242.9;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;3;2025;29/03/2025 19:00;161;United Kingdom;Bristol;(51.45, -2.6);1092.3;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;3;2025;31/03/2025 20:30;163;Luxembourg;Esch-sur-alzette;(49.5, 5.95);505.7;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;4;2025;01/04/2025 20:00;164;Netherlands;Utrecht;(52.09, 5.11);789.5;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;4;2025;02/04/2025 19:30;165;Netherlands;Amsterdam;(52.36, 4.88);823.3;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;4;2025;03/04/2025 20:00;166;Netherlands;Rotterdam;(51.9, 4.49);789.2;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
sungazer;4;2025;05/04/2025 19:00;168;Finland;Helsinki;(60.2, 24.95);1934.7;44;{'fusion', 'livetronica', 'progressive', 'jazz'}
the ocean;11;2024;01/11/2024 19:00;13;United Kingdom;Manchester;(53.48, -2.24);1210.4;42;{'djent', 'sludge', 'progressive', 'metal', 'atmospheric', 'post-metal'}
the ocean;12;2024;04/12/2024 19:00;46;Finland;Helsinki;(60.17, 24.95);1932.1;42;{'djent', 'sludge', 'progressive', 'metal', 'atmospheric', 'post-metal'}
the ocean;12;2024;06/12/2024 19:00;48;Sweden;Johanneshov;(59.29, 18.08);1641.9;42;{'djent', 'sludge', 'progressive', 'metal', 'atmospheric', 'post-metal'}
